id,id,label,title
20579120,20579120,38,PHP-программист
20863249,20863249,14,Junior Ruby on Rails Developer
22446739,22446739,38,C# developer
27934655,27934655,38,Программист/Разработчик 1С
23292542,23292542,8,Java Developer (streaming)
25753621,25753621,18,Фронтенд разработчик
24905233,24905233,38,Lead/ Senior Backend Engineer (GoLang)
23477382,23477382,26,Backend-разработчик
24982343,24982343,38,Frontend-разработчик
20080315,20080315,38,Frontend-разработчик
21023690,21023690,28,IOS разработчик
22852447,22852447,38,Senior PHP разработчик
23843772,23843772,36,C#/.NET Developer
22919225,22919225,26,Senior React Javascript Developer
20137127,20137127,38,Программист 1С
25648237,25648237,36,Младший разработчик
23121653,23121653,38,Программист 1С
25920113,25920113,38,Web-программист
27982045,27982045,38,Старший программист C# (WPF)
23180377,23180377,36,Специалист 1С
25779703,25779703,38,Веб-программист
22959829,22959829,38,IOS разработчик
24207478,24207478,8,JS-разработчик
22434698,22434698,38,Middle Java Developer
20155509,20155509,36,Программист 1C
23072449,23072449,38,IOS разработчик
20146138,20146138,38,Программист 1С Битрикс
27417294,27417294,38,Программист 1С
27684870,27684870,18,Frontend-разработчик
20197138,20197138,38,Программист 1С
26229405,26229405,18,Программист PHP
25080125,25080125,28,HTML-верстальщик
23537698,23537698,28,Программист С++ (3D алгоритмы)
20775799,20775799,36,PHP Developer
23239359,23239359,38,C# разработчик на BPM проекты
25609436,25609436,28,Senior Frontend-разработчик (Angular)
20094999,20094999,28,Программист 1C
23676948,23676948,0,Программист PHP
27747763,27747763,38,Программист 1 с
24276909,24276909,28,IOS developer / iOS разработчик
20420759,20420759,38,C#/.NET разработчик
24097262,24097262,38,Веб-программист
23375744,23375744,38,PHP-разработчик
23644895,23644895,38,Разработчик UI
26249802,26249802,36,Программист 1с
25488491,25488491,14,IOS разработчик
20434860,20434860,5,C# разработчик
23771076,23771076,36,Ведущий JS-разработчик/Senior developer
20568536,20568536,8,Разработчик Documentum
22739054,22739054,38,Middle Backend Developer
23785705,23785705,8,Bitrix-разработчик
20369085,20369085,8,PHP-разработчик
25447646,25447646,38,Программист Парус 8
21939662,21939662,38,PHP-разработчик (backend)
23870084,23870084,38,Web-разработчик
23664146,23664146,28,PHP-программист
23510789,23510789,26,Web-программист
25995446,25995446,38,Программист Oracle
20511552,20511552,28,Frontend-разработчик / Верстальщик
24217515,24217515,28,"Front-, Back-end, Web-разработчик (WordPress, OpenCart)"
24475868,24475868,8,Программист C#
20640919,20640919,38,Программист
22957504,22957504,8,Senior Java Developer
25710132,25710132,10,Программист
22858998,22858998,8,Ведущий программист С++/Go/Python
24202124,24202124,24,Оператор станков с ЧПУ
27997723,27997723,18,C# разработчик
21875833,21875833,38,Программист PHP
23586849,23586849,38,IOS Developer
20555167,20555167,38,Network Software Developer (Linux C)
24890991,24890991,26,Программист Java / Senior Java developer
24451881,24451881,38,PHP программист
23216746,23216746,36,.Net разработчик
25006674,25006674,38,Ведущий Backend C# разработчик (Москва)
22629541,22629541,38,Программист 1С
21276402,21276402,36,Ведущий PHP разработчик / Senior PHP developer (Team Lead)
24676601,24676601,18,Frontend-разработчик (React)
20488747,20488747,36,Программист 1С
22566209,22566209,28,Младший разработчик С++
25734487,25734487,38,Web-разработчик
22738367,22738367,38,Frontend-разработчик
22138781,22138781,38,Инженер-программист
24157744,24157744,38,Программист 1C
23500407,23500407,18,Веб-мастер / HTML-верстальщик
25049934,25049934,38,Программист-разработчик
20131379,20131379,38,Инженер-программист АСУ ТП
25787686,25787686,28,Руководитель группы/ 1С-Битрикс разработчик
20698665,20698665,18,HTML-верстальщик / Контент-менеджер
22953010,22953010,38,Senior C/C++ developer (CORE)
27305009,27305009,38,Javasсript программист
21352585,21352585,18,Программист 1C
20752058,20752058,38,FullStack (JavaScript+PHP) developer
25808561,25808561,8,Программист SAP (ABAP)
23222986,23222986,26,.net разработчик
22669254,22669254,28,Java developer
26252358,26252358,36,Web-программист
23786960,23786960,10,Wordpress Developer
26069076,26069076,38,Веб разработчик
26166410,26166410,38,Frontend-разработчик
24117927,24117927,28,Разработчик-отладчик Bitrix
24967482,24967482,38,Back End Программист-разработчик
24665798,24665798,28,Front-end developer (Angular)
24645914,24645914,38,Java разработчик Teamlead (Иннополис)
25058904,25058904,36,Программист С++
24273098,24273098,38,Разработчик экранных форм/отчетов
23428308,23428308,8,Программист
24323133,24323133,38,Программист 1С
20546060,20546060,10,PHP программист
26075613,26075613,18,Программист 1С
23499976,23499976,36,Программист 1С8
23333828,23333828,38,Инженер-программист Java
23278914,23278914,18,PHP-программист
22631085,22631085,8,Frontend-разработчик
20887834,20887834,8,Web-разработчик
23175873,23175873,38,Программист 1С
23724112,23724112,38,Backend- разработчик
25231924,25231924,36,"Front-end разработчик Angular 5 (фронт-энд программист, верстальщик)"
